epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
235,7103.22,0.54197,2.7828,0.65608,0.39181,1.06634,0.97026,0.97882,0.99173,0.71471,0.85317,0.83669,0.78662,0.41093,0.72109,3.30819,0.57927,0.46692,1.03196,0.00574545,0.00574545,0.00574545
236,7131.18,0.53318,2.79529,0.65266,0.38871,1.06107,0.97126,0.97993,0.99175,0.71481,0.84627,0.85,0.79098,0.41272,0.72065,3.30159,0.579,0.46689,1.03153,0.00572727,0.00572727,0.00572727
237,7159.75,0.54253,2.81947,0.65361,0.39637,1.06643,0.9765,0.977,0.99183,0.71524,0.85229,0.848,0.7921,0.41332,0.71997,3.2966,0.57894,0.4667,1.03109,0.00570909,0.00570909,0.00570909
238,7187.8,0.54565,2.82719,0.65359,0.40115,1.06719,0.97121,0.97836,0.99188,0.71547,0.85261,0.85,0.793,0.41313,0.71943,3.29325,0.57877,0.46659,1.03074,0.00569091,0.00569091,0.00569091
239,7216.41,0.5488,2.80397,0.65912,0.40069,1.07229,0.97513,0.975,0.99184,0.71535,0.85529,0.842,0.79175,0.4141,0.71915,3.29107,0.5789,0.467,1.03085,0.00567273,0.00567273,0.00567273
240,7257.43,0.53776,2.74647,0.65056,0.39041,1.06206,0.97516,0.975,0.99177,0.7158,0.85578,0.84258,0.79192,0.41455,0.71949,3.28886,0.57886,0.46637,1.03179,0.00565455,0.00565455,0.00565455
241,7285.24,0.53209,2.75172,0.65015,0.38669,1.05395,0.975,0.97498,0.99131,0.71665,0.84999,0.846,0.79228,0.41639,0.71943,3.28597,0.57891,0.46661,1.03159,0.00563636,0.00563636,0.00563636
242,7313.19,0.53217,2.72678,0.65339,0.38891,1.05736,0.97251,0.976,0.99133,0.71684,0.84861,0.847,0.79104,0.41635,0.71942,3.28358,0.57893,0.46699,1.03166,0.00561818,0.00561818,0.00561818
243,7341.08,0.54614,2.74168,0.64899,0.39487,1.06597,0.97499,0.97455,0.99128,0.7161,0.84834,0.847,0.78949,0.41664,0.7193,3.28162,0.57895,0.46727,1.03162,0.0056,0.0056,0.0056
244,7369.15,0.54707,2.73975,0.65269,0.39172,1.06515,0.975,0.9749,0.9913,0.71633,0.84708,0.847,0.78894,0.41619,0.71969,3.27837,0.579,0.46742,1.03178,0.00558182,0.00558182,0.00558182
245,7397.6,0.53913,2.7733,0.65286,0.38993,1.06182,0.97598,0.97515,0.99134,0.71812,0.84987,0.84915,0.79394,0.41855,0.71967,3.27636,0.57909,0.46746,1.03177,0.00556364,0.00556364,0.00556364
246,7437.84,0.54124,2.71402,0.65293,0.38712,1.06052,0.97599,0.97571,0.99136,0.71803,0.84896,0.84871,0.79346,0.41737,0.71936,3.27412,0.57897,0.46692,1.03163,0.00554545,0.00554545,0.00554545
247,7465.58,0.53918,2.68797,0.64562,0.39019,1.057,0.977,0.97691,0.9913,0.71734,0.85094,0.85057,0.79621,0.41632,0.71934,3.27205,0.57897,0.46624,1.03145,0.00552727,0.00552727,0.00552727
248,7494.18,0.53927,2.67408,0.65044,0.39201,1.05647,0.977,0.97679,0.99131,0.71781,0.84818,0.847,0.79459,0.41748,0.71937,3.27082,0.57888,0.4664,1.03128,0.00550909,0.00550909,0.00550909
249,7522.68,0.53042,2.6992,0.65397,0.39062,1.06128,0.97673,0.977,0.99134,0.71675,0.85029,0.848,0.79511,0.41836,0.71946,3.26537,0.57885,0.46582,1.03108,0.00549091,0.00549091,0.00549091
250,7551.18,0.53152,2.69261,0.65211,0.38745,1.06192,0.97702,0.97769,0.99131,0.71728,0.84836,0.846,0.78883,0.41804,0.7191,3.26202,0.57883,0.46551,1.03042,0.00547273,0.00547273,0.00547273
251,7579.86,0.54538,2.69646,0.65147,0.38735,1.06648,0.978,0.97793,0.99166,0.7178,0.85018,0.848,0.79242,0.41919,0.71804,3.25917,0.57883,0.46516,1.02963,0.00545455,0.00545455,0.00545455
252,7620.84,0.53398,2.67376,0.64893,0.38613,1.05936,0.97789,0.979,0.99171,0.71799,0.84959,0.84726,0.79149,0.41958,0.71728,3.25635,0.57874,0.46539,1.02892,0.00543636,0.00543636,0.00543636
253,7648.96,0.52842,2.66987,0.64858,0.3818,1.05309,0.97703,0.97846,0.99177,0.71829,0.85057,0.849,0.79204,0.42089,0.71692,3.25302,0.5789,0.46573,1.02851,0.00541818,0.00541818,0.00541818
254,7676.55,0.53115,2.65118,0.64857,0.38136,1.05292,0.97607,0.97891,0.99174,0.71846,0.84937,0.847,0.79133,0.42153,0.7162,3.25129,0.57905,0.46613,1.02826,0.0054,0.0054,0.0054
255,7704.32,0.53791,2.63219,0.64734,0.38662,1.05952,0.97606,0.97844,0.99176,0.71819,0.84934,0.848,0.79295,0.42178,0.71584,3.2491,0.57893,0.46584,1.02812,0.00538182,0.00538182,0.00538182
256,7732.15,0.5252,2.62179,0.6458,0.37805,1.0527,0.97702,0.97797,0.99174,0.71792,0.849,0.847,0.7919,0.42281,0.71586,3.24595,0.57895,0.46524,1.02816,0.00536364,0.00536364,0.00536364
257,7760.46,0.52795,2.63583,0.64535,0.38326,1.05359,0.97703,0.97848,0.99172,0.71847,0.84882,0.847,0.79107,0.42366,0.71555,3.24324,0.57893,0.46505,1.0278,0.00534545,0.00534545,0.00534545
258,7800.66,0.52039,2.61275,0.64545,0.37599,1.049,0.97705,0.979,0.99177,0.71877,0.85001,0.85007,0.79697,0.42432,0.7154,3.24056,0.57878,0.46505,1.02753,0.00532727,0.00532727,0.00532727
259,7828.49,0.51393,2.61427,0.6439,0.3744,1.04673,0.97552,0.979,0.99177,0.71789,0.84997,0.847,0.79609,0.42457,0.71572,3.23968,0.57872,0.46535,1.02768,0.00530909,0.00530909,0.00530909
260,7856.73,0.52632,2.62468,0.64757,0.37689,1.05301,0.97511,0.97932,0.9916,0.7173,0.84946,0.846,0.79535,0.42484,0.71552,3.23935,0.57872,0.46548,1.02757,0.00529091,0.00529091,0.00529091
261,7885.6,0.5216,2.619,0.64433,0.37264,1.0507,0.97512,0.97966,0.99177,0.71801,0.84922,0.846,0.79529,0.42459,0.71537,3.23935,0.57867,0.46534,1.02758,0.00527273,0.00527273,0.00527273
262,7913.8,0.52057,2.58576,0.64359,0.37857,1.04994,0.97467,0.98,0.99174,0.71873,0.85103,0.848,0.79858,0.42545,0.71507,3.23723,0.57878,0.46494,1.02733,0.00525455,0.00525455,0.00525455
263,7942.2,0.52512,2.59011,0.64346,0.37802,1.0494,0.97437,0.98,0.99176,0.71896,0.85135,0.849,0.79902,0.42541,0.71485,3.23464,0.57859,0.46465,1.02714,0.00523636,0.00523636,0.00523636
264,7983.1,0.53024,2.59005,0.64073,0.38478,1.05289,0.97347,0.979,0.99138,0.71894,0.85134,0.849,0.79807,0.42557,0.7147,3.23332,0.57854,0.46431,1.02711,0.00521818,0.00521818,0.00521818
265,8011,0.5217,2.54143,0.64374,0.37503,1.05097,0.97337,0.979,0.99142,0.71831,0.85172,0.85011,0.79989,0.42655,0.71488,3.23077,0.57851,0.46417,1.02724,0.0052,0.0052,0.0052
266,8038.46,0.53087,2.60942,0.64524,0.3805,1.05575,0.97268,0.98,0.99145,0.71893,0.85084,0.84993,0.79879,0.42657,0.71503,3.22791,0.57852,0.46366,1.02741,0.00518182,0.00518182,0.00518182
267,8069.2,0.53045,2.57701,0.64423,0.37863,1.05231,0.97249,0.98,0.99144,0.71921,0.85636,0.843,0.7983,0.42808,0.715,3.22617,0.57849,0.46342,1.0274,0.00516364,0.00516364,0.00516364
268,8097.14,0.53157,2.5665,0.64074,0.38069,1.04999,0.97371,0.98,0.99145,0.71923,0.84972,0.85,0.79895,0.42834,0.71483,3.2243,0.57828,0.46305,1.02745,0.00514545,0.00514545,0.00514545
269,8125.55,0.52664,2.54507,0.64237,0.38075,1.05075,0.97375,0.98,0.99147,0.71852,0.85046,0.851,0.80122,0.42962,0.71509,3.2223,0.57824,0.46294,1.02781,0.00512727,0.00512727,0.00512727
270,8164.37,0.53847,2.59595,0.64088,0.3845,1.0572,0.97127,0.98023,0.99144,0.71959,0.84997,0.851,0.80158,0.43018,0.71486,3.22074,0.57815,0.46279,1.02775,0.00510909,0.00510909,0.00510909
271,8191.7,0.53628,2.58472,0.64151,0.38208,1.05389,0.97422,0.981,0.99185,0.71917,0.85012,0.85082,0.80286,0.43027,0.715,3.2202,0.57805,0.46282,1.02774,0.00509091,0.00509091,0.00509091
272,8219.4,0.52866,2.55893,0.64042,0.38202,1.05402,0.97327,0.98,0.99138,0.71887,0.8472,0.84832,0.80101,0.43019,0.71495,3.22022,0.57815,0.46294,1.02767,0.00507273,0.00507273,0.00507273
273,8247.68,0.52529,2.60257,0.64029,0.37856,1.05352,0.97477,0.981,0.99185,0.71892,0.84812,0.84882,0.80141,0.43089,0.71486,3.21877,0.57805,0.46278,1.0276,0.00505455,0.00505455,0.00505455
274,8276.3,0.53516,2.60674,0.64208,0.38341,1.0535,0.97466,0.981,0.99183,0.71924,0.84813,0.84883,0.80123,0.43093,0.71487,3.21789,0.578,0.4629,1.02756,0.00503636,0.00503636,0.00503636
275,8303.75,0.53728,2.58459,0.63849,0.38559,1.05476,0.97424,0.981,0.99182,0.71948,0.84746,0.85,0.80187,0.43163,0.71482,3.21628,0.57804,0.46286,1.02746,0.00501818,0.00501818,0.00501818
276,8343.45,0.52555,2.5725,0.6395,0.37695,1.05032,0.97419,0.981,0.99181,0.71993,0.84859,0.851,0.80589,0.43144,0.7147,3.21415,0.57801,0.46297,1.02721,0.005,0.005,0.005
277,8370.6,0.53306,2.60653,0.64153,0.38642,1.05619,0.9732,0.98,0.99135,0.72041,0.84942,0.851,0.80445,0.43189,0.7144,3.21378,0.57798,0.46287,1.02692,0.00498182,0.00498182,0.00498182
278,8398.12,0.52142,2.57744,0.63837,0.37499,1.05211,0.9731,0.981,0.99181,0.72001,0.85037,0.851,0.80788,0.43271,0.71448,3.21282,0.57794,0.46296,1.02686,0.00496364,0.00496364,0.00496364
279,8424.55,0.52339,2.55075,0.63802,0.37983,1.04557,0.97274,0.98,0.99111,0.72013,0.85121,0.85244,0.80958,0.43356,0.71448,3.21007,0.57795,0.46298,1.02692,0.00494545,0.00494545,0.00494545
280,8451.8,0.50788,2.52332,0.63854,0.37115,1.04377,0.97256,0.98,0.99112,0.71944,0.85119,0.85229,0.80981,0.43422,0.71474,3.2097,0.5779,0.46298,1.02712,0.00492727,0.00492727,0.00492727
281,8478.88,0.51574,2.54825,0.64163,0.3739,1.04653,0.9749,0.981,0.99178,0.71972,0.85152,0.848,0.80725,0.43384,0.71453,3.20888,0.57792,0.46291,1.02696,0.00490909,0.00490909,0.00490909
282,8517.52,0.51102,2.53131,0.63633,0.3699,1.03977,0.97416,0.98006,0.99118,0.71988,0.85051,0.847,0.80548,0.43417,0.71454,3.20916,0.57794,0.46251,1.02694,0.00489091,0.00489091,0.00489091
283,8544.92,0.51606,2.50511,0.63498,0.37302,1.04596,0.97443,0.98,0.99121,0.72034,0.85154,0.848,0.80771,0.43436,0.71479,3.2089,0.57791,0.46218,1.02717,0.00487273,0.00487273,0.00487273
284,8574.75,0.51254,2.46939,0.62837,0.36924,1.03799,0.97462,0.98,0.99121,0.72047,0.85061,0.847,0.80559,0.43502,0.71464,3.20763,0.57788,0.46214,1.02707,0.00485455,0.00485455,0.00485455
285,8604.61,0.50922,2.51794,0.64049,0.36812,1.04002,0.97462,0.98,0.99122,0.72037,0.85159,0.856,0.80993,0.43637,0.71435,3.20684,0.57786,0.46184,1.02703,0.00483636,0.00483636,0.00483636
286,8631.1,0.51136,2.49006,0.63564,0.37062,1.03607,0.97458,0.98,0.99117,0.72026,0.84953,0.854,0.80715,0.43621,0.71397,3.20501,0.57802,0.46166,1.02695,0.00481818,0.00481818,0.00481818
287,8656.43,0.51182,2.46399,0.63756,0.37026,1.03993,0.97454,0.98,0.99117,0.72054,0.85162,0.856,0.81059,0.43678,0.71376,3.20213,0.57802,0.46137,1.02683,0.0048,0.0048,0.0048
288,8695.87,0.51298,2.51382,0.63317,0.37448,1.04245,0.97347,0.98,0.99101,0.71993,0.85062,0.856,0.81229,0.43686,0.71336,3.20109,0.57784,0.46135,1.02672,0.00478182,0.00478182,0.00478182
289,8719.78,0.50768,2.46535,0.63518,0.3685,1.03743,0.97351,0.98,0.99111,0.72029,0.84959,0.855,0.81008,0.43714,0.71342,3.19934,0.5779,0.46133,1.0267,0.00476364,0.00476364,0.00476364
290,8743.88,0.50918,2.50027,0.63293,0.37195,1.04111,0.97365,0.98,0.99114,0.72025,0.85058,0.856,0.81275,0.43825,0.71324,3.19743,0.57789,0.46134,1.02663,0.00474545,0.00474545,0.00474545
291,8768.13,0.49691,2.44988,0.63507,0.36181,1.03151,0.97415,0.97993,0.99097,0.72036,0.85181,0.857,0.81566,0.43832,0.7133,3.19498,0.57786,0.46119,1.02666,0.00472727,0.00472727,0.00472727
292,8792.37,0.50191,2.4637,0.63732,0.36646,1.03667,0.97415,0.97989,0.99092,0.72107,0.85182,0.857,0.81588,0.43862,0.71318,3.19197,0.57782,0.46105,1.02656,0.00470909,0.00470909,0.00470909
293,8816.97,0.51456,2.46311,0.63326,0.36933,1.04099,0.97413,0.97896,0.99089,0.72083,0.85178,0.85628,0.81489,0.43933,0.71282,3.19085,0.57794,0.46067,1.02641,0.00469091,0.00469091,0.00469091
294,8842.31,0.50335,2.43307,0.63108,0.36314,1.03243,0.97408,0.97711,0.99087,0.7216,0.85174,0.85596,0.81514,0.43953,0.7127,3.19054,0.57795,0.46026,1.02639,0.00467273,0.00467273,0.00467273
295,8866.83,0.49812,2.40618,0.63211,0.36113,1.03104,0.97412,0.97881,0.99089,0.72186,0.85172,0.85589,0.81561,0.44049,0.71259,3.18954,0.57794,0.46006,1.02638,0.00465455,0.00465455,0.00465455
296,8891.2,0.50309,2.42748,0.63495,0.36283,1.03761,0.97411,0.97809,0.99087,0.72242,0.8517,0.85575,0.81646,0.44023,0.71252,3.18855,0.57795,0.45955,1.02635,0.00463636,0.00463636,0.00463636
297,8915.84,0.49265,2.42021,0.63211,0.35487,1.03216,0.97509,0.97868,0.99101,0.72281,0.85356,0.85682,0.81716,0.44142,0.71276,3.18672,0.57787,0.45918,1.02647,0.00461818,0.00461818,0.00461818
298,8940.89,0.50234,2.41554,0.63752,0.36098,1.03358,0.97347,0.978,0.99087,0.72255,0.8519,0.856,0.81788,0.44169,0.71291,3.18468,0.57783,0.45873,1.02645,0.0046,0.0046,0.0046
299,8965.81,0.49087,2.37932,0.62954,0.35944,1.02761,0.9748,0.978,0.99088,0.72276,0.85178,0.856,0.81796,0.44252,0.71272,3.18348,0.57792,0.45826,1.02632,0.00458182,0.00458182,0.00458182
300,8993.31,0.49575,2.40653,0.62967,0.35989,1.03066,0.9751,0.97895,0.99093,0.72331,0.85177,0.85618,0.81813,0.44295,0.71256,3.18145,0.57781,0.45791,1.02612,0.00456364,0.00456364,0.00456364
301,9018.26,0.48729,2.39295,0.63106,0.35489,1.02645,0.97412,0.97857,0.99079,0.72332,0.85095,0.8564,0.8159,0.44371,0.71242,3.17945,0.57781,0.45784,1.02609,0.00454545,0.00454545,0.00454545
302,9042.91,0.48862,2.36568,0.62726,0.3561,1.0231,0.97508,0.97835,0.99086,0.72342,0.8518,0.85637,0.81709,0.4439,0.7122,3.17766,0.57771,0.45762,1.02599,0.00452727,0.00452727,0.00452727
303,9067.44,0.49001,2.38336,0.62487,0.35316,1.02222,0.97443,0.979,0.99076,0.72345,0.84998,0.85551,0.81561,0.4435,0.71207,3.17617,0.5778,0.45728,1.02588,0.00450909,0.00450909,0.00450909
304,9092.41,0.49154,2.37592,0.62738,0.35589,1.023,0.97607,0.97885,0.99082,0.72424,0.85181,0.85646,0.81745,0.44318,0.71114,3.17544,0.5778,0.45713,1.02465,0.00449091,0.00449091,0.00449091
305,9116.9,0.49729,2.36391,0.6268,0.35764,1.0267,0.97606,0.97868,0.98891,0.72425,0.85182,0.85651,0.81574,0.44347,0.71112,3.17397,0.57783,0.45693,1.02465,0.00447273,0.00447273,0.00447273
306,9141.57,0.48903,2.34959,0.62789,0.35412,1.02188,0.97607,0.97885,0.98894,0.72453,0.85082,0.85551,0.81466,0.44374,0.711,3.17301,0.5778,0.45664,1.02451,0.00445455,0.00445455,0.00445455
307,9166.23,0.49046,2.35093,0.6284,0.35022,1.02411,0.97461,0.978,0.98886,0.72399,0.85094,0.85629,0.81605,0.44399,0.71079,3.17199,0.57774,0.45676,1.02444,0.00443636,0.00443636,0.00443636
308,9193.97,0.50212,2.37783,0.63283,0.35997,1.0327,0.97616,0.978,0.98892,0.72326,0.84981,0.8544,0.81222,0.44434,0.71085,3.17115,0.57771,0.4566,1.02463,0.00441818,0.00441818,0.00441818
309,9221.19,0.49483,2.3333,0.62864,0.35673,1.02907,0.97636,0.978,0.98913,0.72366,0.8498,0.85433,0.81164,0.44409,0.71086,3.17001,0.57774,0.45658,1.02463,0.0044,0.0044,0.0044
310,9248.28,0.49027,2.38315,0.63405,0.35453,1.03158,0.9763,0.978,0.99078,0.72444,0.84779,0.8522,0.81036,0.44432,0.71081,3.16806,0.57775,0.45628,1.02445,0.00438182,0.00438182,0.00438182
311,9275.18,0.48931,2.31974,0.62918,0.35346,1.02679,0.97676,0.978,0.9908,0.72464,0.85216,0.854,0.81186,0.44528,0.71072,3.16728,0.57762,0.45606,1.02437,0.00436364,0.00436364,0.00436364
312,9312.94,0.48898,2.33221,0.62371,0.35209,1.01944,0.97696,0.978,0.99081,0.72454,0.85174,0.853,0.81077,0.44491,0.71073,3.16614,0.57758,0.45568,1.02445,0.00434545,0.00434545,0.00434545
313,9340.79,0.48648,2.3327,0.62831,0.3525,1.02037,0.97669,0.978,0.99082,0.72482,0.85164,0.853,0.81059,0.44469,0.71087,3.16604,0.57754,0.45553,1.0245,0.00432727,0.00432727,0.00432727
314,9367.9,0.48921,2.34657,0.62554,0.35269,1.02449,0.97625,0.978,0.99083,0.72425,0.85147,0.853,0.81119,0.44482,0.71069,3.16576,0.57751,0.45562,1.02442,0.00430909,0.00430909,0.00430909
315,9395.05,0.48414,2.33276,0.62608,0.34987,1.0203,0.97625,0.978,0.99081,0.72499,0.85118,0.853,0.81168,0.44451,0.71066,3.16564,0.57751,0.45535,1.02432,0.00429091,0.00429091,0.00429091
316,9422.51,0.48321,2.28432,0.61867,0.34953,1.02206,0.97625,0.978,0.99083,0.72515,0.85089,0.853,0.8118,0.44501,0.71071,3.1651,0.57755,0.45541,1.02435,0.00427273,0.00427273,0.00427273
317,9448.5,0.48815,2.29722,0.62219,0.35075,1.02302,0.97665,0.978,0.9908,0.72422,0.85089,0.853,0.81193,0.44605,0.71043,3.16413,0.57744,0.4552,1.02424,0.00425455,0.00425455,0.00425455
318,9484.52,0.49241,2.34732,0.62549,0.35576,1.02143,0.97735,0.978,0.99077,0.72384,0.85226,0.853,0.81169,0.4462,0.71061,3.16193,0.57727,0.45468,1.02415,0.00423636,0.00423636,0.00423636
319,9510.64,0.48078,2.29519,0.62596,0.34843,1.02126,0.97743,0.978,0.99076,0.72445,0.85328,0.854,0.8119,0.44634,0.71059,3.1611,0.57723,0.45448,1.02415,0.00421818,0.00421818,0.00421818
320,9537.46,0.48367,2.29821,0.62143,0.35085,1.01496,0.97784,0.978,0.99075,0.72444,0.85242,0.853,0.81154,0.44612,0.71032,3.16025,0.57726,0.45441,1.02405,0.0042,0.0042,0.0042
321,9564.62,0.48292,2.29728,0.62384,0.34763,1.02058,0.97733,0.978,0.99078,0.72443,0.85014,0.852,0.81117,0.446,0.7103,3.15956,0.57725,0.45423,1.02405,0.00418182,0.00418182,0.00418182
322,9592.68,0.47728,2.27127,0.61984,0.34508,1.01556,0.97414,0.97928,0.99072,0.72419,0.85057,0.852,0.81121,0.44603,0.71026,3.15805,0.57728,0.45419,1.02407,0.00416364,0.00416364,0.00416364
323,9619.66,0.47961,2.2651,0.61783,0.34697,1.01829,0.97414,0.97928,0.99075,0.72402,0.85014,0.852,0.81119,0.44632,0.71009,3.1574,0.57722,0.45405,1.02397,0.00414545,0.00414545,0.00414545
324,9649.81,0.48736,2.25886,0.62075,0.35137,1.02111,0.97413,0.97914,0.99072,0.72501,0.85022,0.852,0.81131,0.44626,0.70993,3.15602,0.5773,0.45376,1.0239,0.00412727,0.00412727,0.00412727
325,9677.61,0.4739,2.26347,0.62073,0.34212,1.01571,0.97413,0.979,0.99075,0.7253,0.85022,0.852,0.8117,0.44638,0.7097,3.15561,0.57724,0.4536,1.02393,0.00410909,0.00410909,0.00410909
326,9705.4,0.48652,2.27869,0.62272,0.34841,1.02228,0.9757,0.978,0.99071,0.72493,0.85112,0.85179,0.81156,0.44649,0.70968,3.15433,0.5772,0.45333,1.02387,0.00409091,0.00409091,0.00409091
327,9733.03,0.48402,2.27802,0.62258,0.35115,1.01755,0.97412,0.97883,0.99072,0.72487,0.84856,0.851,0.81121,0.44653,0.70955,3.15473,0.57717,0.45312,1.02378,0.00407273,0.00407273,0.00407273
328,9759.9,0.4757,2.2824,0.62222,0.34443,1.01549,0.97412,0.97876,0.99073,0.72573,0.84981,0.852,0.8124,0.44739,0.70961,3.15379,0.57721,0.4529,1.02393,0.00405455,0.00405455,0.00405455
329,9787.53,0.48052,2.25631,0.61503,0.34689,1.01817,0.97413,0.97916,0.99074,0.72523,0.85126,0.85272,0.81308,0.44771,0.70963,3.15303,0.57713,0.45284,1.02398,0.00403636,0.00403636,0.00403636
330,9824.07,0.47821,2.24778,0.61878,0.34869,1.01323,0.97414,0.97944,0.99073,0.72539,0.85124,0.85262,0.81373,0.44801,0.70963,3.15235,0.57717,0.45276,1.02402,0.00401818,0.00401818,0.00401818
331,9850.1,0.47783,2.20636,0.61725,0.34274,1.01363,0.97579,0.978,0.99076,0.72516,0.85122,0.85249,0.81404,0.44698,0.70944,3.15169,0.57724,0.45251,1.02405,0.004,0.004,0.004
332,9876.57,0.47839,2.21347,0.61269,0.34406,1.01745,0.97612,0.978,0.99079,0.72478,0.85024,0.85158,0.81128,0.44795,0.70937,3.15049,0.57716,0.4523,1.02396,0.00398182,0.00398182,0.00398182
333,9903.5,0.48299,2.24263,0.61839,0.34728,1.0191,0.97577,0.978,0.99077,0.72464,0.85026,0.85175,0.81167,0.4483,0.70917,3.14923,0.57703,0.45222,1.02393,0.00396364,0.00396364,0.00396364
334,9931.49,0.47826,2.18772,0.62,0.34189,1.01641,0.97521,0.978,0.99078,0.72472,0.85026,0.85175,0.81206,0.44854,0.70921,3.14847,0.57695,0.45218,1.02404,0.00394545,0.00394545,0.00394545
335,9958.32,0.47327,2.22142,0.61659,0.33921,1.01297,0.97518,0.978,0.99074,0.72539,0.85225,0.85369,0.81316,0.44892,0.70938,3.14625,0.57687,0.45206,1.02414,0.00392727,0.00392727,0.00392727
336,9994.75,0.47302,2.21859,0.6152,0.34064,1.01383,0.97414,0.97949,0.9908,0.72548,0.85228,0.8539,0.8129,0.44972,0.70918,3.14494,0.57676,0.452,1.02403,0.00390909,0.00390909,0.00390909
337,10023.2,0.4803,2.18767,0.6161,0.34133,1.01391,0.97478,0.979,0.99074,0.72563,0.85221,0.854,0.81277,0.44964,0.70899,3.14401,0.57672,0.45189,1.024,0.00389091,0.00389091,0.00389091
338,10051.4,0.46913,2.19312,0.62034,0.33985,1.01216,0.9751,0.97889,0.99076,0.72529,0.85197,0.854,0.81312,0.44975,0.70891,3.14385,0.57662,0.45167,1.02407,0.00387273,0.00387273,0.00387273
339,10078.9,0.47063,2.19552,0.61705,0.34297,1.01137,0.97443,0.979,0.99079,0.72461,0.85118,0.853,0.81312,0.45071,0.709,3.14246,0.57657,0.45148,1.0242,0.00385455,0.00385455,0.00385455
340,10107,0.47219,2.19998,0.61672,0.34005,1.0133,0.97412,0.97871,0.99072,0.72454,0.85125,0.8527,0.81313,0.45075,0.70901,3.14095,0.57663,0.45144,1.02422,0.00383636,0.00383636,0.00383636
341,10134.8,0.47317,2.1685,0.61325,0.34298,1.01218,0.97509,0.97866,0.9907,0.72437,0.85124,0.85263,0.81323,0.45117,0.70878,3.1399,0.57656,0.45114,1.02421,0.00381818,0.00381818,0.00381818
342,10172.1,0.48608,2.17897,0.61712,0.34552,1.02014,0.97575,0.978,0.99067,0.72478,0.8522,0.85338,0.81362,0.45242,0.70854,3.13938,0.57657,0.4511,1.02422,0.0038,0.0038,0.0038
343,10199.1,0.47036,2.14432,0.61245,0.34242,1.0107,0.97614,0.978,0.99065,0.72491,0.85117,0.85213,0.81215,0.45188,0.70836,3.13919,0.57655,0.4512,1.02421,0.00378182,0.00378182,0.00378182
344,10225.9,0.4722,2.14763,0.61107,0.34108,1.01121,0.97689,0.978,0.99064,0.7252,0.85112,0.85181,0.81253,0.45233,0.70824,3.13777,0.57654,0.45128,1.02423,0.00376364,0.00376364,0.00376364
345,10253,0.47771,2.14901,0.61047,0.34345,1.01158,0.97703,0.97831,0.99064,0.72593,0.85212,0.85281,0.81296,0.45282,0.70823,3.13717,0.5766,0.45111,1.02422,0.00374545,0.00374545,0.00374545
346,10280.2,0.49658,2.16867,0.61457,0.35205,1.02484,0.97702,0.97796,0.99063,0.7263,0.8511,0.85168,0.81256,0.45314,0.70812,3.13645,0.57664,0.45107,1.02414,0.00372727,0.00372727,0.00372727
347,10307.3,0.49067,2.14117,0.61083,0.35075,1.02049,0.97703,0.97818,0.99067,0.72665,0.85111,0.85175,0.81263,0.45346,0.70799,3.13524,0.57661,0.45094,1.02406,0.00370909,0.00370909,0.00370909
348,10345.2,0.48733,2.15537,0.60968,0.34828,1.01778,0.97703,0.97851,0.99063,0.72684,0.85213,0.85291,0.81271,0.45377,0.708,3.13397,0.57659,0.45085,1.02415,0.00369091,0.00369091,0.00369091
349,10372.4,0.49599,2.15129,0.61393,0.34945,1.02542,0.97631,0.978,0.99062,0.72642,0.85192,0.853,0.81277,0.45361,0.70789,3.13264,0.57653,0.45068,1.02411,0.00367273,0.00367273,0.00367273
350,10400.2,0.50035,2.1617,0.6107,0.35744,1.02975,0.97618,0.978,0.99067,0.72668,0.8518,0.853,0.81283,0.45396,0.7079,3.13127,0.57645,0.45043,1.02418,0.00365455,0.00365455,0.00365455
351,10427.6,0.50609,2.16198,0.61013,0.35673,1.03313,0.97616,0.978,0.99066,0.72697,0.85166,0.853,0.81301,0.4551,0.70792,3.12962,0.57642,0.45028,1.02423,0.00363636,0.00363636,0.00363636
352,10455.8,0.49012,2.15854,0.61077,0.34925,1.02425,0.97608,0.978,0.9907,0.72713,0.85169,0.853,0.81307,0.45516,0.70829,3.12904,0.57642,0.45011,1.02447,0.00361818,0.00361818,0.00361818
353,10483,0.48464,2.1654,0.61044,0.34587,1.02242,0.97593,0.979,0.99066,0.72679,0.85162,0.853,0.81309,0.45498,0.70823,3.1291,0.57654,0.45002,1.02451,0.0036,0.0036,0.0036
354,10521,0.48405,2.13849,0.61095,0.34252,1.0181,0.97647,0.979,0.99066,0.72673,0.85169,0.853,0.81321,0.45559,0.70827,3.12757,0.57658,0.44994,1.02457,0.00358182,0.00358182,0.00358182
355,10547.8,0.4828,2.14205,0.61184,0.34229,1.01996,0.97579,0.979,0.99067,0.72733,0.85157,0.853,0.81301,0.45558,0.70833,3.12574,0.57658,0.44972,1.02465,0.00356364,0.00356364,0.00356364
