epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,8643.38,0.64195,3.88549,0.67939,0.46173,1.32442,0.97726,0.978,0.99087,0.75215,0.82766,0.826,0.78873,0.38981,0.65239,3.54969,0.60615,0.40279,1.34209,0.0070003,0.0070003,0.0070003
122,8699.6,0.63598,3.84104,0.68288,0.45961,1.32452,0.97792,0.982,0.99071,0.75237,0.82948,0.82696,0.78741,0.39002,0.65263,3.54662,0.60592,0.40255,1.34301,0.0069753,0.0069753,0.0069753
123,8812.93,0.63726,3.81817,0.67881,0.46305,1.32063,0.97786,0.981,0.99042,0.7536,0.82565,0.822,0.7839,0.39072,0.65239,3.54116,0.60575,0.40128,1.34232,0.00695031,0.00695031,0.00695031
124,8875.53,0.63904,3.8187,0.6775,0.46053,1.31863,0.97554,0.981,0.9912,0.75547,0.82779,0.82679,0.78465,0.39416,0.65163,3.5346,0.60566,0.40005,1.34151,0.00692531,0.00692531,0.00692531
125,8931.56,0.63257,3.80718,0.67457,0.45894,1.31985,0.97813,0.98,0.99118,0.7558,0.83024,0.826,0.78794,0.39526,0.65126,3.5292,0.60531,0.39986,1.3415,0.00690031,0.00690031,0.00690031
126,8987.52,0.63614,3.76839,0.67592,0.45729,1.31584,0.97674,0.98,0.99115,0.75768,0.82984,0.826,0.78854,0.39852,0.65048,3.52402,0.60518,0.39916,1.34059,0.00687531,0.00687531,0.00687531
127,9101.48,0.62849,3.75465,0.67527,0.45375,1.31291,0.97512,0.98,0.99127,0.75892,0.83406,0.82935,0.79631,0.40146,0.65019,3.51715,0.60495,0.3989,1.3399,0.00685032,0.00685032,0.00685032
128,9161.15,0.62875,3.74002,0.67322,0.45169,1.30681,0.97416,0.98034,0.99114,0.75976,0.83367,0.834,0.79889,0.40387,0.65028,3.50941,0.60453,0.39842,1.33985,0.00682532,0.00682532,0.00682532
129,9218.29,0.62635,3.76466,0.67907,0.454,1.30847,0.97361,0.981,0.99026,0.75918,0.83173,0.83536,0.80442,0.40511,0.6506,3.5039,0.60447,0.39775,1.33992,0.00680032,0.00680032,0.00680032
130,9276.2,0.63271,3.77039,0.67688,0.45725,1.31552,0.97351,0.98,0.99031,0.76029,0.83163,0.835,0.80203,0.40741,0.6506,3.49883,0.60465,0.397,1.3394,0.00677532,0.00677532,0.00677532
131,9387.33,0.6231,3.72356,0.6781,0.45436,1.30786,0.97396,0.979,0.98922,0.75972,0.83327,0.83461,0.80069,0.40716,0.65023,3.49831,0.60441,0.39635,1.33913,0.00675033,0.00675033,0.00675033
132,9448.98,0.62317,3.63997,0.67483,0.44787,1.30738,0.97545,0.979,0.98861,0.75967,0.83344,0.834,0.80083,0.40713,0.64988,3.49754,0.60416,0.3955,1.3387,0.00672533,0.00672533,0.00672533
133,9503.95,0.61896,3.66051,0.67359,0.44206,1.29723,0.97507,0.979,0.98863,0.75922,0.83219,0.833,0.80026,0.40829,0.64922,3.49592,0.60395,0.39561,1.33808,0.00670033,0.00670033,0.00670033
134,9559.36,0.62039,3.63175,0.66919,0.44554,1.29887,0.97606,0.979,0.989,0.75948,0.83233,0.83395,0.80105,0.4091,0.64897,3.49625,0.60374,0.39556,1.33809,0.00667533,0.00667533,0.00667533
135,9670.68,0.61892,3.62891,0.67164,0.44712,1.29973,0.97665,0.981,0.9897,0.75989,0.8323,0.834,0.80201,0.41007,0.64885,3.49538,0.60332,0.3948,1.33822,0.00665034,0.00665034,0.00665034
136,9729.6,0.61638,3.65314,0.66889,0.44212,1.29355,0.97611,0.98072,0.98968,0.76022,0.83259,0.834,0.80436,0.41099,0.64854,3.49372,0.60313,0.39431,1.33799,0.00662534,0.00662534,0.00662534
137,9787.41,0.61518,3.61682,0.67146,0.44571,1.29323,0.97517,0.98191,0.98956,0.7605,0.83422,0.837,0.80666,0.41154,0.64905,3.48906,0.60315,0.39362,1.33868,0.00660034,0.00660034,0.00660034
138,9842.7,0.61127,3.58655,0.66865,0.43933,1.29655,0.97384,0.985,0.99102,0.76128,0.83354,0.837,0.80707,0.41267,0.64888,3.48775,0.60317,0.39376,1.33859,0.00657534,0.00657534,0.00657534
139,9957.77,0.60771,3.56231,0.66567,0.43687,1.2818,0.97041,0.989,0.99031,0.76118,0.8361,0.84,0.81004,0.41376,0.64881,3.48425,0.60296,0.3924,1.33859,0.00655035,0.00655035,0.00655035
140,10020.2,0.60418,3.56686,0.66758,0.43849,1.27961,0.9696,0.989,0.9903,0.76096,0.83187,0.83617,0.80621,0.4138,0.64801,3.4814,0.60283,0.39183,1.33774,0.00652535,0.00652535,0.00652535
141,10078,0.60811,3.52551,0.66654,0.43726,1.28528,0.96921,0.989,0.9903,0.76154,0.8311,0.835,0.80692,0.41548,0.64792,3.47848,0.60281,0.39185,1.3379,0.00650035,0.00650035,0.00650035
142,10134.3,0.60511,3.51154,0.66581,0.43293,1.28341,0.96938,0.989,0.99024,0.76151,0.8314,0.835,0.80633,0.41607,0.64776,3.47811,0.60272,0.39158,1.33777,0.00647535,0.00647535,0.00647535
143,10246.6,0.60532,3.52238,0.66088,0.43212,1.27516,0.96956,0.989,0.99018,0.76169,0.83071,0.834,0.80489,0.41609,0.64757,3.47664,0.60268,0.39121,1.33799,0.00645035,0.00645035,0.00645035
144,10306.1,0.60673,3.5166,0.66436,0.43505,1.28528,0.96955,0.989,0.9901,0.76201,0.83107,0.834,0.80372,0.41645,0.64739,3.47455,0.60253,0.39094,1.33789,0.00642536,0.00642536,0.00642536
145,10361.9,0.60367,3.49001,0.66321,0.43439,1.27696,0.97021,0.989,0.99016,0.76239,0.82973,0.833,0.80309,0.41723,0.64718,3.47261,0.60233,0.39105,1.33786,0.00640036,0.00640036,0.00640036
146,10417.4,0.59607,3.44189,0.66725,0.43305,1.26889,0.96982,0.989,0.99008,0.76163,0.83169,0.834,0.8037,0.41749,0.64744,3.47243,0.60237,0.39122,1.33835,0.00637536,0.00637536,0.00637536
147,10531.4,0.60443,3.46022,0.66433,0.43498,1.28412,0.96975,0.989,0.99004,0.76266,0.83023,0.834,0.80409,0.41853,0.64694,3.47093,0.60206,0.39129,1.3379,0.00635037,0.00635037,0.00635037
148,10589.6,0.60189,3.47374,0.66329,0.4344,1.27984,0.97052,0.98747,0.99006,0.76309,0.83109,0.835,0.8048,0.41948,0.64648,3.46729,0.60173,0.39152,1.33712,0.00632537,0.00632537,0.00632537
149,10648,0.59446,3.45088,0.65998,0.42851,1.27002,0.97238,0.98578,0.99002,0.76302,0.83079,0.83466,0.80345,0.41965,0.64629,3.46634,0.60152,0.39123,1.33671,0.00630037,0.00630037,0.00630037
150,10707.3,0.59832,3.42551,0.66164,0.42656,1.27583,0.9724,0.98636,0.99006,0.7647,0.83102,0.834,0.80372,0.42004,0.64636,3.46429,0.60151,0.39122,1.33622,0.00627537,0.00627537,0.00627537
151,10772.1,0.58688,3.37672,0.66082,0.42217,1.25658,0.97238,0.9858,0.98993,0.76504,0.83198,0.835,0.80558,0.42143,0.64666,3.46327,0.6013,0.39134,1.33647,0.00625038,0.00625038,0.00625038
152,10830.6,0.59305,3.38302,0.65768,0.42404,1.26289,0.97239,0.9862,0.98994,0.76495,0.83186,0.834,0.80495,0.42115,0.64646,3.46372,0.60114,0.39187,1.33609,0.00622538,0.00622538,0.00622538
153,10887.5,0.5935,3.36061,0.65853,0.42563,1.26769,0.97332,0.986,0.9899,0.76439,0.83235,0.83409,0.80469,0.42119,0.64613,3.46184,0.60106,0.39251,1.33539,0.00620038,0.00620038,0.00620038
154,10998.3,0.58833,3.34201,0.65916,0.42243,1.26343,0.97372,0.986,0.98994,0.76388,0.83327,0.83465,0.80759,0.42188,0.6455,3.46269,0.60097,0.3928,1.33468,0.00617538,0.00617538,0.00617538
155,11059.8,0.58636,3.35172,0.65683,0.42202,1.26084,0.97621,0.98485,0.98991,0.76449,0.83513,0.83578,0.80908,0.42297,0.64546,3.46037,0.60077,0.39213,1.33465,0.00615038,0.00615038,0.00615038
156,11117.7,0.58461,3.3253,0.66172,0.42074,1.26156,0.97623,0.98586,0.98987,0.76453,0.83313,0.83375,0.80895,0.42363,0.64537,3.45954,0.60039,0.39231,1.33455,0.00612539,0.00612539,0.00612539
157,11173.8,0.58465,3.31889,0.65222,0.41816,1.2556,0.97625,0.987,0.98987,0.76497,0.83184,0.83103,0.80804,0.42349,0.64521,3.45917,0.60041,0.39232,1.33419,0.00610039,0.00610039,0.00610039
158,11287.6,0.58611,3.30422,0.65608,0.41612,1.26337,0.9772,0.98587,0.9899,0.76496,0.83171,0.83025,0.80792,0.42381,0.6451,3.45748,0.60018,0.39237,1.33399,0.00607539,0.00607539,0.00607539
159,11347.7,0.57959,3.2788,0.65493,0.41609,1.25146,0.97784,0.986,0.98994,0.76513,0.83091,0.833,0.80713,0.42277,0.64529,3.45623,0.59944,0.39123,1.33423,0.0060504,0.0060504,0.0060504
160,11403.5,0.578,3.2871,0.65642,0.41241,1.24735,0.97819,0.9869,0.98986,0.76565,0.82903,0.8292,0.80672,0.42319,0.6448,3.45468,0.5988,0.38932,1.33372,0.0060254,0.0060254,0.0060254
161,11460.7,0.58219,3.24717,0.65213,0.41702,1.25437,0.97627,0.98757,0.98974,0.76544,0.82871,0.829,0.80762,0.42523,0.64451,3.45365,0.59869,0.38696,1.3336,0.0060004,0.0060004,0.0060004
162,11573,0.57837,3.27477,0.65247,0.41477,1.24623,0.97627,0.98734,0.98969,0.76613,0.82931,0.83084,0.80704,0.42485,0.64441,3.44907,0.5987,0.3867,1.33335,0.0059754,0.0059754,0.0059754
163,11633.8,0.57803,3.2356,0.65153,0.41178,1.25419,0.97629,0.98804,0.98972,0.76619,0.82812,0.835,0.80687,0.42649,0.64407,3.44541,0.59861,0.38635,1.33305,0.0059504,0.0059504,0.0059504
164,11688.8,0.57319,3.2395,0.6505,0.41242,1.24532,0.97629,0.98807,0.98981,0.76619,0.82876,0.83242,0.80657,0.42708,0.64357,3.4437,0.59854,0.38697,1.33268,0.00592541,0.00592541,0.00592541
165,11744.3,0.5739,3.21724,0.65116,0.41125,1.24044,0.97628,0.98781,0.98983,0.76646,0.82796,0.835,0.80745,0.42756,0.6436,3.44289,0.59855,0.38686,1.33261,0.00590041,0.00590041,0.00590041
166,11856,0.57361,3.20954,0.6495,0.41202,1.24248,0.97627,0.98752,0.98983,0.76619,0.82825,0.835,0.80743,0.42755,0.64349,3.44116,0.5985,0.38628,1.33227,0.00587541,0.00587541,0.00587541
167,11914.5,0.57321,3.20234,0.65147,0.41106,1.24381,0.97663,0.987,0.98991,0.76614,0.82829,0.835,0.80741,0.42735,0.6431,3.4405,0.59839,0.38655,1.33184,0.00585042,0.00585042,0.00585042
168,11970.3,0.57129,3.15794,0.64997,0.40998,1.23948,0.97659,0.987,0.99,0.76634,0.82836,0.835,0.80848,0.42889,0.64321,3.43885,0.59825,0.38637,1.3321,0.00582542,0.00582542,0.00582542
169,12025.3,0.56666,3.14937,0.64854,0.40562,1.23457,0.97507,0.99,0.99013,0.76607,0.82898,0.836,0.80848,0.42967,0.64301,3.43639,0.59814,0.38618,1.33193,0.00580042,0.00580042,0.00580042
170,12136.4,0.56895,3.17401,0.6459,0.40873,1.23474,0.97513,0.99,0.9902,0.76644,0.82598,0.833,0.80641,0.42969,0.64289,3.43462,0.59803,0.38606,1.33181,0.00577542,0.00577542,0.00577542
171,12194.1,0.56065,3.11832,0.64529,0.40394,1.22695,0.9766,0.987,0.99043,0.76696,0.827,0.834,0.80693,0.43035,0.64308,3.43304,0.59802,0.38532,1.332,0.00575042,0.00575042,0.00575042
172,12250.4,0.56183,3.14184,0.64801,0.40518,1.23457,0.97686,0.987,0.99048,0.7666,0.82738,0.83397,0.80709,0.43024,0.64309,3.43204,0.59803,0.38526,1.33208,0.00572543,0.00572543,0.00572543
173,12306,0.55757,3.12173,0.64989,0.40259,1.22324,0.97717,0.987,0.99049,0.76683,0.82816,0.835,0.80776,0.4304,0.643,3.42917,0.5979,0.38495,1.33216,0.00570043,0.00570043,0.00570043
174,12416.2,0.55774,3.11873,0.64817,0.40413,1.22695,0.97621,0.986,0.98914,0.76669,0.82931,0.83568,0.80801,0.43141,0.64339,3.43029,0.59784,0.38458,1.33288,0.00567543,0.00567543,0.00567543
175,12478,0.55882,3.09824,0.64754,0.40497,1.23088,0.97722,0.98669,0.98911,0.76692,0.82833,0.83477,0.80955,0.43121,0.64326,3.42875,0.59778,0.38454,1.33296,0.00565043,0.00565043,0.00565043
176,12534.5,0.55423,3.09395,0.64991,0.40015,1.22565,0.97741,0.986,0.98914,0.76687,0.82652,0.833,0.80691,0.4313,0.64358,3.42768,0.59786,0.38433,1.33331,0.00562544,0.00562544,0.00562544
177,12591.2,0.55195,3.05806,0.64416,0.3987,1.21982,0.97918,0.98767,0.99015,0.76666,0.82947,0.836,0.81152,0.43174,0.64369,3.42737,0.59788,0.38416,1.33331,0.00560044,0.00560044,0.00560044
178,12702.5,0.55213,3.05059,0.64533,0.39856,1.21783,0.97884,0.988,0.9901,0.76689,0.82845,0.835,0.8113,0.43245,0.64379,3.42781,0.59796,0.38393,1.33339,0.00557544,0.00557544,0.00557544
179,12760.8,0.55364,3.02452,0.64679,0.39912,1.21844,0.97848,0.988,0.99013,0.76705,0.82857,0.83613,0.80913,0.43177,0.64405,3.42879,0.59794,0.38376,1.33366,0.00555044,0.00555044,0.00555044
180,12817.6,0.55041,3.01687,0.64074,0.39499,1.218,0.9789,0.988,0.99015,0.76721,0.82854,0.83601,0.81159,0.43191,0.6441,3.4293,0.59789,0.38347,1.33372,0.00552545,0.00552545,0.00552545
181,12873.7,0.55001,2.987,0.63909,0.39225,1.21836,0.97884,0.988,0.99019,0.7673,0.82756,0.83505,0.8071,0.43144,0.64401,3.42761,0.59778,0.38286,1.33348,0.00550045,0.00550045,0.00550045
182,12987.1,0.54635,2.97318,0.64205,0.39446,1.21492,0.97988,0.988,0.99022,0.76685,0.82801,0.834,0.80707,0.43191,0.6442,3.42856,0.59795,0.38309,1.33371,0.00547545,0.00547545,0.00547545
183,13049.1,0.55298,3.027,0.64238,0.40054,1.21491,0.97995,0.988,0.99026,0.76732,0.82828,0.834,0.80482,0.43245,0.64432,3.42764,0.5979,0.38318,1.33383,0.00545045,0.00545045,0.00545045
184,13105.5,0.55173,2.98609,0.63839,0.39729,1.21668,0.97983,0.988,0.99026,0.76678,0.82665,0.833,0.80462,0.43343,0.64443,3.42553,0.59785,0.38265,1.33408,0.00542546,0.00542546,0.00542546
185,13164,0.54671,2.95742,0.63362,0.39479,1.21611,0.97919,0.988,0.99029,0.76707,0.82735,0.834,0.80721,0.43436,0.64428,3.42275,0.59779,0.38272,1.33411,0.00540046,0.00540046,0.00540046
186,13275.3,0.54697,2.96529,0.63773,0.39678,1.21447,0.9782,0.98739,0.99028,0.76701,0.82824,0.835,0.8081,0.43527,0.64429,3.42022,0.59784,0.38278,1.33431,0.00537546,0.00537546,0.00537546
187,13334.4,0.54668,2.97383,0.64099,0.39489,1.2148,0.9782,0.98723,0.99027,0.76653,0.82706,0.834,0.8074,0.43685,0.64408,3.41858,0.59801,0.38463,1.33421,0.00535046,0.00535046,0.00535046
188,13390.6,0.54403,2.94475,0.63783,0.39393,1.20951,0.97721,0.98618,0.98943,0.76694,0.82701,0.834,0.80837,0.43662,0.64416,3.41574,0.59814,0.38567,1.33452,0.00532547,0.00532547,0.00532547
189,13446.6,0.54612,2.93302,0.63369,0.39385,1.20538,0.97732,0.986,0.98946,0.76682,0.82698,0.834,0.80858,0.4377,0.6444,3.41417,0.598,0.38512,1.33476,0.00530047,0.00530047,0.00530047
190,13557.4,0.53781,2.90827,0.63293,0.39222,1.2014,0.97742,0.986,0.98951,0.76682,0.82698,0.834,0.80839,0.43827,0.644,3.41058,0.59748,0.38392,1.33445,0.00527547,0.00527547,0.00527547
191,13617.1,0.53753,2.87475,0.62713,0.39026,1.20009,0.97741,0.986,0.98954,0.76732,0.827,0.834,0.80827,0.43888,0.64391,3.40781,0.59719,0.38185,1.33445,0.00525048,0.00525048,0.00525048
192,13673.7,0.53906,2.92103,0.63611,0.38911,1.20152,0.97721,0.986,0.98955,0.7679,0.82704,0.834,0.8081,0.43859,0.6438,3.40593,0.59715,0.38185,1.33438,0.00522548,0.00522548,0.00522548
193,13730.7,0.53592,2.89376,0.63656,0.38927,1.20024,0.97721,0.986,0.9896,0.76746,0.82511,0.832,0.80647,0.43817,0.64382,3.40429,0.59704,0.38178,1.33451,0.00520048,0.00520048,0.00520048
194,13842,0.53079,2.87346,0.63331,0.38714,1.19066,0.97862,0.987,0.98979,0.76783,0.82546,0.832,0.80628,0.43854,0.64385,3.403,0.59698,0.38177,1.33461,0.00517548,0.00517548,0.00517548
195,13904.8,0.53242,2.88632,0.63291,0.388,1.19801,0.97917,0.987,0.98983,0.76764,0.82469,0.831,0.80564,0.43869,0.64379,3.40165,0.59692,0.38195,1.33463,0.00515049,0.00515049,0.00515049
196,13961.4,0.53057,2.86532,0.63381,0.38442,1.19563,0.9793,0.987,0.98985,0.7671,0.82576,0.832,0.8059,0.43891,0.64387,3.39966,0.59678,0.38195,1.33499,0.00512549,0.00512549,0.00512549
197,14017.2,0.53206,2.87688,0.63248,0.38472,1.19788,0.97933,0.987,0.9899,0.7677,0.82696,0.833,0.80687,0.43912,0.64401,3.39972,0.59671,0.38188,1.33514,0.00510049,0.00510049,0.00510049
198,14129.8,0.53222,2.84359,0.62743,0.38371,1.19231,0.97921,0.987,0.9899,0.76773,0.82735,0.83385,0.80719,0.43876,0.64387,3.3994,0.59673,0.38193,1.3352,0.00507549,0.00507549,0.00507549
199,14188.1,0.53281,2.85105,0.63208,0.3855,1.19711,0.97949,0.987,0.98995,0.76788,0.82731,0.83358,0.80718,0.43885,0.64376,3.39953,0.59663,0.38195,1.33521,0.0050505,0.0050505,0.0050505
200,14244.3,0.52888,2.82667,0.63043,0.38324,1.19235,0.97861,0.986,0.98945,0.76762,0.82683,0.833,0.80724,0.43897,0.64369,3.39933,0.59647,0.3815,1.3352,0.0050255,0.0050255,0.0050255
201,14300.2,0.52894,2.837,0.63086,0.38281,1.19055,0.97958,0.987,0.99,0.76855,0.82678,0.833,0.8071,0.43903,0.64376,3.39829,0.59646,0.3816,1.33549,0.0050005,0.0050005,0.0050005
202,14414.2,0.52764,2.79164,0.63119,0.38096,1.19264,0.97968,0.987,0.98998,0.76898,0.82787,0.834,0.80777,0.44006,0.64365,3.39639,0.5963,0.38169,1.33547,0.0049755,0.0049755,0.0049755
203,14477.4,0.52466,2.77962,0.62686,0.38124,1.18818,0.97967,0.987,0.99004,0.76926,0.82893,0.835,0.81006,0.44033,0.64354,3.39631,0.59625,0.38166,1.33551,0.00495051,0.00495051,0.00495051
204,14535.5,0.52539,2.78,0.62393,0.38123,1.18595,0.9802,0.987,0.99008,0.76899,0.82949,0.835,0.81021,0.44136,0.64346,3.39458,0.59618,0.38165,1.33541,0.00492551,0.00492551,0.00492551
205,14591.8,0.51932,2.7894,0.62913,0.37934,1.18288,0.98062,0.987,0.99013,0.76872,0.83185,0.837,0.81105,0.44128,0.64311,3.39326,0.59607,0.38151,1.33511,0.00490051,0.00490051,0.00490051
206,14706.2,0.51809,2.77092,0.62844,0.37573,1.17334,0.98173,0.987,0.99012,0.7687,0.83154,0.836,0.81068,0.44157,0.64277,3.3913,0.59597,0.3815,1.33478,0.00487551,0.00487551,0.00487551
207,14766.5,0.51963,2.75953,0.62554,0.37505,1.17967,0.98155,0.987,0.99017,0.7687,0.83153,0.836,0.81066,0.4423,0.64259,3.39094,0.59587,0.38134,1.33487,0.00485051,0.00485051,0.00485051
208,14824.6,0.51975,2.76087,0.62813,0.3772,1.1767,0.9806,0.986,0.98967,0.76881,0.83162,0.836,0.81028,0.44238,0.64232,3.38926,0.5958,0.38118,1.33466,0.00482552,0.00482552,0.00482552
209,14880.3,0.51703,2.71603,0.62395,0.37492,1.17769,0.98209,0.98719,0.9902,0.76861,0.83083,0.83493,0.80986,0.44268,0.6422,3.3892,0.59571,0.38107,1.33479,0.00480052,0.00480052,0.00480052
210,14993.3,0.51607,2.72157,0.62553,0.37451,1.17449,0.98013,0.98662,0.98968,0.76878,0.83181,0.837,0.81074,0.44192,0.64208,3.38927,0.59565,0.38081,1.33485,0.00477552,0.00477552,0.00477552
211,15053.4,0.51537,2.72881,0.62562,0.37474,1.1763,0.98012,0.98597,0.98971,0.76906,0.82987,0.8341,0.8096,0.44246,0.64215,3.38757,0.59565,0.38066,1.33483,0.00475053,0.00475053,0.00475053
212,15109.7,0.51417,2.71379,0.62616,0.37207,1.17851,0.98003,0.987,0.9897,0.76819,0.83183,0.83591,0.81023,0.4428,0.64217,3.38591,0.59547,0.38017,1.3351,0.00472553,0.00472553,0.00472553
213,15165.7,0.51003,2.725,0.62435,0.37435,1.17057,0.97989,0.987,0.9897,0.76841,0.8304,0.835,0.80929,0.44269,0.64216,3.38515,0.59552,0.38,1.33518,0.00470053,0.00470053,0.00470053
214,15279.3,0.51613,2.73989,0.62333,0.37513,1.17437,0.9782,0.98703,0.98977,0.76826,0.82978,0.835,0.80936,0.4426,0.6421,3.38519,0.59548,0.37989,1.33538,0.00467553,0.00467553,0.00467553
215,15341.2,0.51048,2.67909,0.62371,0.3717,1.17024,0.9782,0.98708,0.98975,0.76842,0.82985,0.835,0.80926,0.44273,0.64224,3.38409,0.59545,0.37956,1.33561,0.00465053,0.00465053,0.00465053
216,15398,0.51111,2.68506,0.6223,0.37072,1.1737,0.9782,0.9871,0.98981,0.76775,0.83004,0.8351,0.80891,0.4428,0.6424,3.38306,0.59536,0.37978,1.33577,0.00462554,0.00462554,0.00462554
217,15454.2,0.5063,2.67145,0.61873,0.37045,1.16649,0.9782,0.98721,0.98983,0.76864,0.8309,0.83532,0.80936,0.44347,0.6425,3.38165,0.59528,0.37978,1.33604,0.00460054,0.00460054,0.00460054
218,15567.6,0.50629,2.67961,0.62216,0.36875,1.16613,0.97859,0.987,0.98984,0.76811,0.83176,0.83552,0.81213,0.44353,0.6425,3.38,0.59521,0.37967,1.33613,0.00457554,0.00457554,0.00457554
219,15628.1,0.50729,2.6815,0.62123,0.36854,1.16426,0.9782,0.98731,0.98985,0.76788,0.83261,0.83564,0.81466,0.4448,0.6424,3.37699,0.59509,0.37951,1.33612,0.00455054,0.00455054,0.00455054
220,15685.8,0.50575,2.67029,0.61972,0.36926,1.16168,0.97859,0.988,0.98986,0.76782,0.83348,0.83586,0.81557,0.44585,0.64228,3.3747,0.59507,0.37948,1.3362,0.00452555,0.00452555,0.00452555
221,15742.4,0.50507,2.61871,0.61848,0.36937,1.16541,0.97839,0.988,0.98984,0.76807,0.83245,0.83471,0.81513,0.44615,0.64223,3.37339,0.59496,0.37951,1.33629,0.00450055,0.00450055,0.00450055
222,15856.8,0.50271,2.63955,0.61541,0.36561,1.16037,0.98017,0.98871,0.98992,0.76789,0.83247,0.83481,0.81519,0.44641,0.64231,3.37269,0.5949,0.37978,1.33644,0.00447555,0.00447555,0.00447555
223,15918.9,0.50058,2.62844,0.61475,0.36834,1.15804,0.98092,0.989,0.99053,0.76829,0.83247,0.83482,0.81531,0.44617,0.64213,3.37142,0.59486,0.37975,1.33644,0.00445055,0.00445055,0.00445055
224,15975.4,0.5012,2.5978,0.61935,0.36575,1.15771,0.98115,0.98892,0.99056,0.76813,0.83245,0.83467,0.81594,0.44662,0.64206,3.37017,0.59477,0.37949,1.33662,0.00442556,0.00442556,0.00442556
225,16031,0.49579,2.58855,0.61308,0.36587,1.15051,0.98114,0.98823,0.99056,0.76882,0.8324,0.83436,0.81635,0.44767,0.64201,3.36812,0.5949,0.3794,1.33676,0.00440056,0.00440056,0.00440056
226,16143.9,0.49895,2.58547,0.61625,0.36528,1.15728,0.98114,0.98829,0.99058,0.76805,0.83248,0.834,0.81652,0.44739,0.64185,3.36639,0.5947,0.3794,1.33664,0.00437556,0.00437556,0.00437556
227,16202.9,0.49347,2.58932,0.61638,0.36231,1.1528,0.98114,0.98846,0.99056,0.7677,0.83256,0.834,0.81653,0.44759,0.64194,3.36321,0.59466,0.37935,1.33691,0.00435057,0.00435057,0.00435057
228,16261.1,0.49455,2.60489,0.61773,0.36077,1.15184,0.9821,0.98767,0.99057,0.76833,0.83277,0.834,0.8166,0.44757,0.64184,3.36179,0.59459,0.3792,1.33685,0.00432557,0.00432557,0.00432557
229,16317.9,0.49199,2.55728,0.61187,0.36058,1.14979,0.9821,0.98784,0.99057,0.76783,0.83337,0.834,0.81648,0.44778,0.6419,3.35934,0.59451,0.37902,1.33704,0.00430057,0.00430057,0.00430057
230,16429.5,0.49289,2.53679,0.61251,0.36185,1.15172,0.9808,0.989,0.99051,0.76834,0.8324,0.833,0.81629,0.44809,0.64168,3.35688,0.59431,0.37901,1.337,0.00427557,0.00427557,0.00427557
231,16490.5,0.49351,2.54486,0.61431,0.36174,1.1461,0.98096,0.989,0.99051,0.76865,0.83068,0.831,0.81489,0.44809,0.64175,3.35435,0.59429,0.37887,1.33726,0.00425058,0.00425058,0.00425058
232,16549.1,0.49273,2.54429,0.61644,0.36089,1.15603,0.9808,0.989,0.99048,0.76846,0.83155,0.832,0.81548,0.44842,0.64178,3.35379,0.59416,0.37851,1.33763,0.00422558,0.00422558,0.00422558
233,16606.6,0.48948,2.56195,0.61297,0.3596,1.14899,0.98171,0.988,0.99049,0.76827,0.83161,0.832,0.81584,0.44889,0.64169,3.35256,0.59424,0.37826,1.33779,0.00420058,0.00420058,0.00420058
234,16720.9,0.48708,2.50615,0.61202,0.35661,1.14098,0.98061,0.989,0.9905,0.76788,0.83202,0.8321,0.81552,0.44834,0.6413,3.35222,0.5943,0.37804,1.33737,0.00417558,0.00417558,0.00417558
235,16781.7,0.48629,2.52267,0.61102,0.35782,1.13925,0.98176,0.989,0.99053,0.76813,0.83357,0.833,0.81593,0.44826,0.64137,3.35036,0.5942,0.37762,1.33794,0.00415059,0.00415059,0.00415059
236,16839.4,0.4881,2.52072,0.60759,0.35754,1.14329,0.98099,0.989,0.99052,0.76803,0.83327,0.8346,0.81837,0.44907,0.6412,3.34941,0.59406,0.37765,1.33784,0.00412559,0.00412559,0.00412559
237,16899.3,0.48487,2.51828,0.61481,0.35791,1.14059,0.98101,0.989,0.99049,0.76855,0.83427,0.83566,0.81924,0.44917,0.64078,3.34755,0.59393,0.37764,1.33765,0.00410059,0.00410059,0.00410059
238,17011.9,0.48384,2.48929,0.61385,0.35529,1.14122,0.98102,0.989,0.99046,0.76808,0.83515,0.83594,0.81911,0.44939,0.64085,3.34654,0.59383,0.37705,1.33785,0.00407559,0.00407559,0.00407559
239,17071.7,0.47992,2.50903,0.60987,0.35697,1.13973,0.98212,0.98858,0.99041,0.76849,0.83371,0.835,0.81666,0.44893,0.64077,3.34596,0.59391,0.3768,1.33806,0.0040506,0.0040506,0.0040506
240,17128.5,0.48308,2.47698,0.60938,0.35544,1.13868,0.98106,0.989,0.99043,0.76877,0.83485,0.836,0.81808,0.44939,0.64072,3.34409,0.59388,0.37656,1.33817,0.0040256,0.0040256,0.0040256
241,17184.2,0.4781,2.4705,0.60889,0.35329,1.13248,0.98101,0.989,0.99039,0.76845,0.83493,0.836,0.81794,0.44953,0.64075,3.34321,0.59378,0.37655,1.33838,0.0040006,0.0040006,0.0040006
